id,true_label,retrieved_label,retrieved_label_correct,retrieved_id,similarity,retrieved_is_aug
test_00627,Normal,Anxiety,False,aug_train_00585_1,0.5370007753372192,True
test_00628,Normal,Bipolar,False,aug_train_03893_0,0.3910195231437683,True
test_00629,Anxiety,Normal,False,aug_train_01653_0,0.4827491044998169,True
test_00630,Anxiety,Depression,False,aug_train_00709_1,0.666475772857666,True
test_00631,Anxiety,Anxiety,True,aug_train_01142_1,0.5547565221786499,True
test_00632,Anxiety,Anxiety,True,aug_train_05956_0,0.553946316242218,True
test_00633,Anxiety,Anxiety,True,aug_train_04641_1,0.6577799320220947,True
test_00634,Bipolar,Bipolar,True,aug_train_01521_1,0.825374186038971,True
test_00635,Normal,Depression,False,train_00473,0.5654127597808838,False
test_00636,Normal,Normal,True,aug_train_01366_0,0.4234086275100708,True
test_00637,Bipolar,Depression,False,aug_train_05858_0,0.7517431974411011,True
test_00638,Bipolar,Bipolar,True,train_02426,0.5475767850875854,False
test_00639,Anxiety,Anxiety,True,aug_train_03642_0,0.7130826711654663,True
test_00640,Bipolar,Depression,False,aug_train_04029_1,0.6429228782653809,True
test_00641,Normal,Depression,False,train_03119,0.5253703594207764,False
test_00642,Anxiety,Depression,False,aug_train_00370_0,0.6475216746330261,True
test_00643,Depression,Depression,True,train_05098,0.7667944431304932,False
test_00644,Depression,Bipolar,False,train_01399,0.4327428936958313,False
test_00645,Anxiety,Anxiety,True,train_05502,0.6075966358184814,False
test_00646,Normal,Normal,True,aug_train_04067_0,0.45940735936164856,True
test_00647,Anxiety,Anxiety,True,train_05789,0.6160016059875488,False
test_00648,Bipolar,Bipolar,True,train_03017,0.6730723977088928,False
test_00649,Anxiety,Anxiety,True,train_05134,0.5693361759185791,False
test_00650,Depression,Depression,True,aug_train_04948_1,0.6582951545715332,True
test_00651,Normal,Normal,True,train_00543,0.37027013301849365,False
test_00652,Anxiety,Bipolar,False,aug_train_05337_1,0.50987309217453,True
test_00653,Bipolar,Bipolar,True,train_04993,0.6443896293640137,False
test_00654,Anxiety,Anxiety,True,train_04858,0.7110966444015503,False
test_00655,Anxiety,Anxiety,True,aug_train_01891_0,0.5568534135818481,True
test_00656,Depression,Anxiety,False,train_00155,0.6954399347305298,False
test_00657,Anxiety,Depression,False,aug_train_03395_0,0.7371488809585571,True
test_00658,Bipolar,Bipolar,True,train_03204,0.776168942451477,False
test_00659,Normal,Depression,False,train_03188,0.2901482582092285,False
test_00660,Anxiety,Depression,False,aug_train_04073_0,0.6307359337806702,True
test_00661,Anxiety,Anxiety,True,train_02972,0.39440542459487915,False
test_00662,Bipolar,Bipolar,True,train_00414,0.7843132019042969,False
test_00663,Anxiety,Anxiety,True,train_00014,0.6466329097747803,False
test_00664,Bipolar,Bipolar,True,aug_train_01827_1,0.8147616386413574,True
test_00665,Anxiety,Anxiety,True,train_02425,0.7483984231948853,False
test_00666,Depression,Depression,True,train_01596,0.5590577125549316,False
test_00667,Depression,Depression,True,aug_train_03095_1,0.720059871673584,True
test_00668,Anxiety,Anxiety,True,aug_train_01093_0,0.7938623428344727,True
test_00669,Depression,Anxiety,False,train_02117,0.4643741846084595,False
test_00670,Normal,Normal,True,aug_train_03334_0,0.4296722114086151,True
test_00671,Bipolar,Bipolar,True,aug_train_03008_0,0.6969924569129944,True
test_00672,Normal,Normal,True,aug_train_04213_1,0.42688435316085815,True
test_00673,Depression,Depression,True,train_01053,0.806350827217102,False
test_00674,Depression,Depression,True,aug_train_01740_1,0.6519021987915039,True
test_00675,Bipolar,Bipolar,True,aug_train_04558_1,0.7690868377685547,True
test_00676,Anxiety,Anxiety,True,aug_train_03954_1,0.7580636739730835,True
test_00677,Anxiety,Anxiety,True,aug_train_03879_1,0.7405731081962585,True
test_00678,Depression,Depression,True,aug_train_03794_1,0.7182952761650085,True
test_00679,Anxiety,Anxiety,True,aug_train_04780_1,0.6499675512313843,True
test_00680,Depression,Depression,True,train_04608,0.6459805965423584,False
test_00681,Anxiety,Anxiety,True,train_02442,0.6516695022583008,False
test_00682,Bipolar,Bipolar,True,aug_train_03277_1,0.7266242504119873,True
test_00683,Bipolar,Bipolar,True,train_00327,0.7400203943252563,False
test_00684,Anxiety,Anxiety,True,train_05166,0.6931140422821045,False
test_00685,Depression,Bipolar,False,aug_train_04682_1,0.6194067597389221,True
test_00686,Anxiety,Normal,False,aug_train_00460_1,0.5891408324241638,True
test_00687,Depression,Depression,True,train_00904,0.7469655275344849,False
test_00688,Normal,Anxiety,False,aug_train_01917_1,0.3862968981266022,True
test_00689,Bipolar,Bipolar,True,train_02812,0.776545524597168,False
test_00690,Anxiety,Bipolar,False,aug_train_01532_1,0.6182764768600464,True
test_00691,Normal,Normal,True,aug_train_03865_0,0.3420272767543793,True
test_00692,Depression,Bipolar,False,aug_train_00949_0,0.7339766025543213,True
test_00693,Bipolar,Depression,False,aug_train_04018_0,0.7891412973403931,True
test_00694,Bipolar,Bipolar,True,aug_train_05811_1,0.6754211187362671,True
test_00695,Normal,Normal,True,train_01380,0.43283677101135254,False
test_00696,Anxiety,Anxiety,True,aug_train_01190_0,0.47114643454551697,True
test_00697,Normal,Depression,False,aug_train_04327_0,0.5790489912033081,True
test_00698,Anxiety,Anxiety,True,aug_train_04592_1,0.6842783689498901,True
test_00699,Bipolar,Depression,False,train_05763,0.6977417469024658,False
test_00700,Normal,Normal,True,train_05541,0.3252025246620178,False
test_00701,Normal,Normal,True,aug_train_04926_1,0.31089580059051514,True
test_00702,Normal,Normal,True,train_05720,0.394652783870697,False
test_00703,Bipolar,Bipolar,True,train_05086,0.5760972499847412,False
test_00704,Depression,Bipolar,False,train_00694,0.6827883720397949,False
test_00705,Anxiety,Anxiety,True,aug_train_03421_0,0.7311844825744629,True
test_00706,Anxiety,Anxiety,True,aug_train_03050_0,0.578181266784668,True
test_00707,Normal,Normal,True,train_05814,0.43711555004119873,False
test_00708,Normal,Normal,True,aug_train_01945_1,0.45899084210395813,True
test_00709,Depression,Anxiety,False,aug_train_05076_0,0.6442891359329224,True
test_00710,Bipolar,Bipolar,True,train_02352,0.732682466506958,False
test_00711,Normal,Normal,True,train_03899,0.5641906261444092,False
test_00712,Anxiety,Anxiety,True,aug_train_03944_1,0.6811476945877075,True
test_00713,Depression,Anxiety,False,train_05189,0.5796281099319458,False
test_00714,Normal,Normal,True,train_02531,0.3758787512779236,False
test_00715,Bipolar,Depression,False,aug_train_01105_0,0.6387085914611816,True
test_00716,Anxiety,Anxiety,True,aug_train_02421_0,0.5761792659759521,True
test_00717,Depression,Depression,True,train_04866,0.701093316078186,False
test_00718,Anxiety,Anxiety,True,train_00159,0.5157667398452759,False
test_00719,Depression,Depression,True,train_05928,0.792181134223938,False
test_00720,Bipolar,Bipolar,True,train_02878,0.7964484691619873,False
test_00721,Normal,Normal,True,aug_train_03323_1,0.4285580813884735,True
test_00722,Depression,Depression,True,train_00493,0.6731988191604614,False
test_00723,Anxiety,Anxiety,True,aug_train_04743_0,0.7097973823547363,True
test_00724,Bipolar,Depression,False,train_03540,0.7667283415794373,False
test_00725,Normal,Normal,True,aug_train_05461_0,0.3947679400444031,True
test_00726,Normal,Normal,True,train_05368,0.36540547013282776,False
test_00727,Bipolar,Bipolar,True,aug_train_00335_1,0.7842397689819336,True
test_00728,Depression,Depression,True,train_02233,0.7876207232475281,False
test_00729,Bipolar,Bipolar,True,aug_train_00391_1,0.7915387153625488,True
test_00730,Normal,Depression,False,aug_train_03121_1,0.5473431348800659,True
test_00731,Anxiety,Anxiety,True,aug_train_04497_0,0.7460174560546875,True
test_00732,Anxiety,Anxiety,True,aug_train_01195_1,0.6631581783294678,True
test_00733,Anxiety,Anxiety,True,train_04182,0.7808834910392761,False
test_00734,Bipolar,Bipolar,True,train_01223,0.7764065861701965,False
test_00735,Depression,Depression,True,train_03210,0.7625173926353455,False
test_00736,Depression,Bipolar,False,aug_train_00383_0,0.6908118724822998,True
test_00737,Depression,Depression,True,aug_train_01053_0,0.7030406594276428,True
test_00738,Anxiety,Anxiety,True,aug_train_04097_1,0.6175321936607361,True
test_00739,Normal,Normal,True,aug_train_02179_0,0.2739146947860718,True
test_00740,Depression,Bipolar,False,train_00122,0.6540663242340088,False
test_00741,Anxiety,Anxiety,True,aug_train_05194_1,0.629758358001709,True
test_00742,Normal,Normal,True,train_04601,0.49478796124458313,False
test_00743,Normal,Normal,True,train_05980,0.5187843441963196,False
test_00744,Bipolar,Bipolar,True,train_02355,0.7256694436073303,False
test_00745,Bipolar,Bipolar,True,aug_train_00926_0,0.6141904592514038,True
test_00746,Anxiety,Anxiety,True,train_02667,0.7172967195510864,False
test_00747,Bipolar,Bipolar,True,aug_train_02405_0,0.5984858274459839,True
test_00748,Normal,Depression,False,train_03121,0.5427340269088745,False
test_00749,Depression,Depression,True,aug_train_02253_1,0.5847680568695068,True
test_00750,Normal,Depression,False,train_01355,0.6089427471160889,False
test_00751,Bipolar,Bipolar,True,train_00840,0.7030853033065796,False
test_00752,Anxiety,Anxiety,True,train_04024,0.5579023361206055,False
test_00753,Bipolar,Bipolar,True,aug_train_02352_0,0.6373372077941895,True
test_00754,Bipolar,Bipolar,True,train_04779,0.7974205017089844,False
test_00755,Bipolar,Depression,False,aug_train_03243_0,0.6204637289047241,True
test_00756,Normal,Normal,True,aug_train_05842_1,0.4838940501213074,True
test_00757,Depression,Normal,False,train_01133,0.5806140899658203,False
test_00758,Bipolar,Bipolar,True,aug_train_00257_0,0.731453537940979,True
test_00759,Bipolar,Depression,False,aug_train_01254_1,0.6316875219345093,True
test_00760,Bipolar,Bipolar,True,aug_train_04408_1,0.465922474861145,True
test_00761,Depression,Anxiety,False,train_00766,0.6174139976501465,False
test_00762,Depression,Depression,True,train_02584,0.5491014719009399,False
test_00763,Normal,Normal,True,train_05671,0.42892828583717346,False
test_00764,Bipolar,Bipolar,True,train_01867,0.6415610313415527,False
test_00765,Depression,Depression,True,train_04468,0.7880246639251709,False
test_00766,Normal,Depression,False,aug_train_04078_0,0.4697910249233246,True
test_00767,Normal,Normal,True,train_04912,0.41824233531951904,False
test_00768,Depression,Anxiety,False,train_01748,0.6874314546585083,False
test_00769,Bipolar,Bipolar,True,train_01101,0.7935619354248047,False
test_00770,Anxiety,Anxiety,True,aug_train_04374_1,0.5409296154975891,True
test_00771,Anxiety,Anxiety,True,aug_train_03879_1,0.6874244213104248,True
test_00772,Anxiety,Depression,False,aug_train_02393_0,0.5312045812606812,True
test_00773,Anxiety,Anxiety,True,aug_train_05059_1,0.6916326880455017,True
test_00774,Anxiety,Anxiety,True,train_03178,0.714902400970459,False
test_00775,Anxiety,Depression,False,aug_train_05161_1,0.7107981443405151,True
test_00776,Anxiety,Anxiety,True,train_04289,0.6940388083457947,False
test_00777,Bipolar,Bipolar,True,train_02777,0.8434821963310242,False
test_00778,Anxiety,Anxiety,True,train_04334,0.6149873733520508,False
test_00779,Anxiety,Anxiety,True,aug_train_03591_1,0.6246652603149414,True
test_00780,Normal,Normal,True,train_05720,0.38885822892189026,False
test_00781,Bipolar,Bipolar,True,train_02191,0.723716139793396,False
test_00782,Depression,Depression,True,train_01105,0.7973373532295227,False
test_00783,Normal,Normal,True,aug_train_04304_1,0.4941166043281555,True
test_00784,Normal,Normal,True,aug_train_04119_1,0.3541019558906555,True
test_00785,Normal,Normal,True,aug_train_05871_0,0.39795321226119995,True
test_00786,Normal,Normal,True,aug_train_02769_1,0.4674960970878601,True
test_00787,Depression,Depression,True,train_01623,0.5789147615432739,False
test_00788,Bipolar,Bipolar,True,aug_train_05002_0,0.7166875600814819,True
test_00789,Normal,Normal,True,train_05807,0.3657599687576294,False
test_00790,Normal,Normal,True,aug_train_00301_0,0.3513498306274414,True
test_00791,Depression,Bipolar,False,aug_train_05519_0,0.6137343645095825,True
test_00792,Anxiety,Anxiety,True,aug_train_00542_1,0.7821282148361206,True
test_00793,Normal,Normal,True,aug_train_03101_0,0.39936137199401855,True
test_00794,Normal,Normal,True,train_05720,0.4264441728591919,False
test_00795,Bipolar,Bipolar,True,aug_train_03909_1,0.77808678150177,True
test_00796,Bipolar,Normal,False,aug_train_01092_0,0.6194782257080078,True
test_00797,Depression,Depression,True,train_00390,0.6686842441558838,False
test_00798,Normal,Depression,False,aug_train_02023_1,0.5609861612319946,True
test_00799,Normal,Normal,True,aug_train_05720_1,0.36914777755737305,True
test_00800,Depression,Anxiety,False,aug_train_05346_0,0.6698848009109497,True
test_00801,Normal,Depression,False,aug_train_04799_0,0.4607453942298889,True
test_00802,Bipolar,Bipolar,True,train_05315,0.8577027916908264,False
test_00803,Normal,Normal,True,train_03331,0.28231680393218994,False
test_00804,Depression,Depression,True,aug_train_00085_1,0.7155084609985352,True
test_00805,Normal,Normal,True,train_05356,0.3656783699989319,False
test_00806,Bipolar,Bipolar,True,aug_train_00840_1,0.7095573544502258,True
test_00807,Anxiety,Anxiety,True,aug_train_01247_0,0.7869789600372314,True
test_00808,Normal,Normal,True,train_00696,0.36376965045928955,False
test_00809,Anxiety,Anxiety,True,train_05209,0.6398492455482483,False
test_00810,Normal,Depression,False,aug_train_04327_0,0.5329234004020691,True
test_00811,Anxiety,Anxiety,True,aug_train_02685_0,0.7689841985702515,True
test_00812,Anxiety,Anxiety,True,train_03180,0.6444187164306641,False
test_00813,Normal,Anxiety,False,aug_train_04684_0,0.2975132167339325,True
test_00814,Depression,Bipolar,False,aug_train_02823_1,0.6495321989059448,True
test_00815,Depression,Bipolar,False,aug_train_05173_0,0.7253996729850769,True
test_00816,Depression,Depression,True,train_02786,0.7302091121673584,False
test_00817,Normal,Normal,True,aug_train_02130_1,0.502332329750061,True
test_00818,Normal,Normal,True,aug_train_01214_1,0.42927277088165283,True
test_00819,Normal,Depression,False,aug_train_02727_1,0.5568731427192688,True
test_00820,Anxiety,Anxiety,True,aug_train_03428_0,0.6797724962234497,True
test_00821,Anxiety,Anxiety,True,train_02488,0.6047302484512329,False
test_00822,Normal,Normal,True,aug_train_01428_0,0.4524417519569397,True
test_00823,Depression,Depression,True,aug_train_04854_0,0.7333992719650269,True
test_00824,Normal,Normal,True,aug_train_00825_0,0.323028564453125,True
test_00825,Normal,Anxiety,False,train_04062,0.3939870297908783,False
test_00826,Anxiety,Depression,False,aug_train_00752_0,0.7923433184623718,True
test_00827,Depression,Depression,True,train_01696,0.6306911706924438,False
test_00828,Bipolar,Depression,False,aug_train_03794_1,0.672540545463562,True
test_00829,Normal,Normal,True,aug_train_01366_0,0.3708922564983368,True
test_00830,Depression,Depression,True,train_05823,0.5775702595710754,False
test_00831,Bipolar,Bipolar,True,train_02271,0.7888820767402649,False
test_00832,Normal,Normal,True,aug_train_05495_0,0.5096444487571716,True
test_00833,Anxiety,Anxiety,True,aug_train_04297_1,0.7259987592697144,True
test_00834,Bipolar,Depression,False,aug_train_02959_1,0.6731458902359009,True
test_00835,Anxiety,Anxiety,True,train_04182,0.8611170053482056,False
test_00836,Bipolar,Bipolar,True,train_01047,0.6979247331619263,False
test_00837,Normal,Normal,True,aug_train_05004_0,0.4352729916572571,True
test_00838,Anxiety,Anxiety,True,aug_train_04646_0,0.8175485730171204,True
test_00839,Depression,Depression,True,train_02078,0.7161597013473511,False
test_00840,Normal,Normal,True,aug_train_04552_1,0.5688557028770447,True
test_00841,Depression,Depression,True,train_03575,0.7408692836761475,False
test_00842,Normal,Normal,True,aug_train_01277_1,0.37033405900001526,True
test_00843,Normal,Normal,True,aug_train_02672_1,0.4899556040763855,True
test_00844,Bipolar,Bipolar,True,train_04038,0.7596946954727173,False
test_00845,Anxiety,Anxiety,True,aug_train_02987_1,0.7336260676383972,True
test_00846,Bipolar,Bipolar,True,train_02777,0.7711867690086365,False
test_00847,Normal,Normal,True,train_02728,0.5541161298751831,False
test_00848,Depression,Anxiety,False,train_01093,0.705150842666626,False
test_00849,Anxiety,Anxiety,True,aug_train_02896_0,0.5350198745727539,True
test_00850,Bipolar,Bipolar,True,train_03388,0.7189614772796631,False
test_00851,Anxiety,Bipolar,False,train_03440,0.8093702793121338,False
test_00852,Anxiety,Anxiety,True,train_00349,0.6302649974822998,False
test_00853,Bipolar,Bipolar,True,train_00110,0.7318047881126404,False
test_00854,Depression,Depression,True,aug_train_01596_1,0.6695947647094727,True
test_00855,Anxiety,Anxiety,True,aug_train_04191_0,0.6239672899246216,True
test_00856,Depression,Depression,True,train_03788,0.671631932258606,False
test_00857,Normal,Normal,True,aug_train_03839_1,0.546087384223938,True
test_00858,Depression,Depression,True,aug_train_01491_1,0.6803529262542725,True
test_00859,Depression,Depression,True,aug_train_01958_0,0.6107248067855835,True
test_00860,Bipolar,Bipolar,True,aug_train_03712_1,0.7755633592605591,True
test_00861,Normal,Normal,True,aug_train_00258_1,0.41384240984916687,True
test_00862,Depression,Depression,True,train_03305,0.6976745128631592,False
test_00863,Depression,Depression,True,train_05629,0.6112889051437378,False
test_00864,Depression,Depression,True,aug_train_03014_1,0.592057466506958,True
test_00865,Bipolar,Depression,False,train_00141,0.6962157487869263,False
test_00866,Normal,Normal,True,train_04423,0.4908037781715393,False
test_00867,Normal,Anxiety,False,aug_train_02200_0,0.4008888006210327,True
test_00868,Depression,Depression,True,aug_train_01462_0,0.8014906048774719,True
test_00869,Depression,Depression,True,train_02334,0.5208925604820251,False
test_00870,Depression,Depression,True,train_02361,0.43024730682373047,False
test_00871,Anxiety,Anxiety,True,aug_train_00860_0,0.7288910746574402,True
test_00872,Anxiety,Depression,False,aug_train_03866_0,0.7480281591415405,True
test_00873,Bipolar,Bipolar,True,train_02412,0.7532637119293213,False
test_00874,Bipolar,Bipolar,True,train_03425,0.8440546989440918,False
test_00875,Bipolar,Bipolar,True,aug_train_04004_1,0.7363653779029846,True
test_00876,Bipolar,Bipolar,True,train_03433,0.7763576507568359,False
test_00877,Depression,Depression,True,aug_train_02287_0,0.605014979839325,True
test_00878,Depression,Depression,True,aug_train_03620_1,0.6592261791229248,True
test_00879,Bipolar,Bipolar,True,train_05925,0.6891300678253174,False
test_00880,Bipolar,Bipolar,True,train_00731,0.8142767548561096,False
test_00881,Bipolar,Bipolar,True,aug_train_00987_0,0.8381772041320801,True
test_00882,Normal,Anxiety,False,train_04275,0.46452176570892334,False
test_00883,Normal,Normal,True,train_03130,0.37496018409729004,False
test_00884,Bipolar,Bipolar,True,aug_train_00826_0,0.8049982190132141,True
test_00885,Bipolar,Bipolar,True,aug_train_00643_1,0.7364500164985657,True
test_00886,Anxiety,Anxiety,True,train_04481,0.7678804397583008,False
test_00887,Depression,Depression,True,train_00517,0.6187728047370911,False
test_00888,Depression,Depression,True,train_05085,0.5891241431236267,False
test_00889,Depression,Depression,True,train_01044,0.6432539224624634,False
test_00890,Normal,Anxiety,False,train_00349,0.4391225576400757,False
test_00891,Anxiety,Anxiety,True,aug_train_03507_0,0.7109590768814087,True
test_00892,Anxiety,Anxiety,True,train_05095,0.6281204223632812,False
test_00893,Depression,Depression,True,train_05459,0.7317026853561401,False
test_00894,Bipolar,Bipolar,True,train_01111,0.6794388294219971,False
test_00895,Normal,Depression,False,train_03094,0.40283626317977905,False
test_00896,Depression,Depression,True,train_02381,0.7549623250961304,False
test_00897,Bipolar,Bipolar,True,aug_train_01021_0,0.7808215618133545,True
test_00898,Depression,Depression,True,aug_train_02575_1,0.49996721744537354,True
test_00899,Normal,Normal,True,train_01155,0.36042192578315735,False
test_00900,Normal,Normal,True,aug_train_00458_0,0.3774723708629608,True
test_00901,Anxiety,Depression,False,train_02613,0.6979804039001465,False
test_00902,Normal,Normal,True,train_04602,0.5695022344589233,False
test_00903,Depression,Depression,True,train_05106,0.6638878583908081,False
test_00904,Normal,Normal,True,aug_train_02118_1,0.6255584955215454,True
test_00905,Normal,Normal,True,train_00224,0.48254817724227905,False
test_00906,Anxiety,Depression,False,train_03818,0.7868915796279907,False
test_00907,Anxiety,Anxiety,True,aug_train_02898_0,0.7733200788497925,True
test_00908,Bipolar,Bipolar,True,train_00803,0.8173952102661133,False
test_00909,Anxiety,Anxiety,True,train_03147,0.6343039274215698,False
test_00910,Normal,Normal,True,train_01193,0.41081559658050537,False
test_00911,Anxiety,Anxiety,True,aug_train_04170_0,0.6971309185028076,True
test_00912,Anxiety,Anxiety,True,aug_train_01986_0,0.7693689465522766,True
test_00913,Depression,Anxiety,False,train_02236,0.7616564035415649,False
test_00914,Depression,Depression,True,train_03620,0.565716564655304,False
test_00915,Depression,Depression,True,train_05693,0.5081807374954224,False
test_00916,Depression,Bipolar,False,train_04771,0.683039128780365,False
test_00917,Bipolar,Bipolar,True,train_00803,0.7321423292160034,False
test_00918,Bipolar,Bipolar,True,aug_train_04873_0,0.661993145942688,True
test_00919,Normal,Normal,True,aug_train_01689_0,0.3715819716453552,True
test_00920,Anxiety,Depression,False,aug_train_01167_0,0.4763992428779602,True
test_00921,Anxiety,Anxiety,True,train_05483,0.7824745178222656,False
test_00922,Bipolar,Bipolar,True,train_04249,0.7090718746185303,False
test_00923,Normal,Normal,True,aug_train_00748_1,0.4893324077129364,True
test_00924,Normal,Normal,True,aug_train_00435_0,0.6009930372238159,True
test_00925,Bipolar,Bipolar,True,train_04578,0.7092059254646301,False
test_00926,Anxiety,Anxiety,True,train_01080,0.6179803013801575,False
test_00927,Anxiety,Anxiety,True,train_05298,0.5950911045074463,False
test_00928,Depression,Depression,True,aug_train_00606_0,0.6211477518081665,True
test_00929,Depression,Depression,True,train_03169,0.6191104650497437,False
test_00930,Normal,Normal,True,aug_train_00034_1,0.3291853070259094,True
test_00931,Depression,Depression,True,train_03620,0.6053200960159302,False
test_00932,Normal,Normal,True,aug_train_01428_0,0.476629376411438,True
test_00933,Depression,Depression,True,train_03471,0.8122468590736389,False
test_00934,Anxiety,Anxiety,True,aug_train_03631_0,0.7173991203308105,True
test_00935,Anxiety,Anxiety,True,aug_train_04297_0,0.723945140838623,True
test_00936,Depression,Depression,True,train_00277,0.7371894121170044,False
test_00937,Bipolar,Depression,False,aug_train_01942_0,0.6629682779312134,True
test_00938,Anxiety,Anxiety,True,train_02089,0.5882754921913147,False
test_00939,Bipolar,Bipolar,True,aug_train_04084_1,0.8407738208770752,True
test_00940,Depression,Depression,True,train_03344,0.7630703449249268,False
test_00941,Depression,Normal,False,aug_train_00626_0,0.4798436164855957,True
test_00942,Bipolar,Bipolar,True,aug_train_02927_0,0.7789002656936646,True
test_00943,Anxiety,Anxiety,True,aug_train_04047_0,0.540874183177948,True
test_00944,Bipolar,Depression,False,aug_train_04029_1,0.6662019491195679,True
test_00945,Bipolar,Anxiety,False,aug_train_00706_1,0.5432878136634827,True
test_00946,Bipolar,Anxiety,False,train_03691,0.7522170543670654,False
test_00947,Anxiety,Depression,False,train_03405,0.6220638155937195,False
test_00948,Normal,Anxiety,False,aug_train_03108_0,0.3679811358451843,True
test_00949,Bipolar,Depression,False,train_03818,0.7628571391105652,False
test_00950,Normal,Depression,False,train_00307,0.36772555112838745,False
test_00951,Anxiety,Anxiety,True,train_00704,0.6538386344909668,False
test_00952,Depression,Normal,False,train_05514,0.4583081007003784,False
test_00953,Depression,Bipolar,False,aug_train_04677_0,0.505573034286499,True
test_00954,Bipolar,Bipolar,True,aug_train_02700_1,0.7336022853851318,True
test_00955,Bipolar,Bipolar,True,train_01900,0.7990352511405945,False
test_00956,Bipolar,Bipolar,True,aug_train_01564_0,0.8353592157363892,True
test_00957,Depression,Depression,True,train_03344,0.7616998553276062,False
test_00958,Normal,Normal,True,train_03595,0.4500700831413269,False
test_00959,Anxiety,Anxiety,True,train_00237,0.787638783454895,False
test_00960,Bipolar,Bipolar,True,aug_train_00634_0,0.579086184501648,True
test_00961,Anxiety,Anxiety,True,train_03238,0.6325559020042419,False
test_00962,Anxiety,Anxiety,True,aug_train_04483_1,0.8454082012176514,True
test_00963,Normal,Normal,True,aug_train_03728_0,0.4681118428707123,True
test_00964,Bipolar,Bipolar,True,train_05815,0.7418639659881592,False
test_00965,Normal,Normal,True,train_03434,0.5844895839691162,False
test_00966,Anxiety,Anxiety,True,train_02175,0.4789274334907532,False
test_00967,Anxiety,Anxiety,True,train_01232,0.6449922323226929,False
test_00968,Normal,Normal,True,train_05030,0.5169581174850464,False
test_00969,Normal,Depression,False,aug_train_04799_0,0.42147141695022583,True
test_00970,Bipolar,Bipolar,True,aug_train_05596_1,0.6927245855331421,True
test_00971,Anxiety,Anxiety,True,train_05246,0.6798465251922607,False
test_00972,Normal,Normal,True,train_05200,0.4098381996154785,False
test_00973,Normal,Normal,True,train_03248,0.5665007829666138,False
test_00974,Bipolar,Anxiety,False,train_03718,0.712267279624939,False
test_00975,Anxiety,Anxiety,True,aug_train_01986_0,0.5155690312385559,True
test_00976,Anxiety,Anxiety,True,train_02947,0.7320746779441833,False
test_00977,Depression,Depression,True,train_00153,0.5932119488716125,False
test_00978,Depression,Depression,True,train_05707,0.724694013595581,False
test_00979,Depression,Depression,True,train_03929,0.7390240430831909,False
test_00980,Anxiety,Bipolar,False,train_00966,0.6075334548950195,False
test_00981,Normal,Normal,True,aug_train_05735_0,0.46742841601371765,True
test_00982,Bipolar,Bipolar,True,aug_train_01188_1,0.7281907796859741,True
test_00983,Anxiety,Anxiety,True,aug_train_02867_0,0.5334246158599854,True
test_00984,Bipolar,Bipolar,True,train_00567,0.8221259117126465,False
test_00985,Depression,Anxiety,False,train_04182,0.7120940685272217,False
test_00986,Anxiety,Depression,False,train_04899,0.6915697455406189,False
test_00987,Depression,Depression,True,train_05639,0.7012674808502197,False
test_00988,Depression,Depression,True,train_03976,0.6971946954727173,False
test_00989,Normal,Normal,True,train_02912,0.26465320587158203,False
test_00990,Normal,Depression,False,train_05586,0.4804224967956543,False
test_00991,Normal,Normal,True,train_03722,0.3351641297340393,False
test_00992,Bipolar,Depression,False,aug_train_02713_0,0.7392841577529907,True
test_00993,Depression,Depression,True,aug_train_01356_1,0.6878643035888672,True
test_00994,Depression,Anxiety,False,aug_train_00204_0,0.6917988061904907,True
test_00995,Bipolar,Bipolar,True,aug_train_04261_0,0.8147223591804504,True
test_00996,Anxiety,Anxiety,True,train_05246,0.7110368609428406,False
test_00997,Bipolar,Depression,False,aug_train_04511_1,0.5365179181098938,True
test_00998,Bipolar,Bipolar,True,aug_train_00485_0,0.7171920537948608,True
test_00999,Bipolar,Bipolar,True,aug_train_03964_1,0.597027063369751,True
test_01000,Normal,Normal,True,train_03513,0.2785990238189697,False
test_01001,Depression,Depression,True,train_01828,0.7397737503051758,False
test_01002,Depression,Depression,True,aug_train_03471_0,0.6796208620071411,True
test_01003,Depression,Depression,True,train_00355,0.6174964904785156,False
test_01004,Anxiety,Anxiety,True,train_01881,0.8229787349700928,False
test_01005,Anxiety,Anxiety,True,train_05036,0.620494544506073,False
test_01006,Anxiety,Bipolar,False,train_01021,0.6969667673110962,False
test_01007,Bipolar,Depression,False,train_00523,0.6217517852783203,False
test_01008,Bipolar,Bipolar,True,aug_train_04188_0,0.7196646332740784,True
test_01009,Normal,Depression,False,train_02213,0.6062293648719788,False
test_01010,Bipolar,Bipolar,True,aug_train_04547_0,0.7952220439910889,True
test_01011,Normal,Normal,True,train_03200,0.3990350365638733,False
test_01012,Bipolar,Bipolar,True,aug_train_03289_1,0.6896942853927612,True
test_01013,Anxiety,Anxiety,True,train_05756,0.7350624203681946,False
test_01014,Depression,Depression,True,train_05928,0.6580373644828796,False
test_01015,Normal,Normal,True,train_00579,0.39449214935302734,False
test_01016,Depression,Bipolar,False,train_00642,0.6530424356460571,False
test_01017,Bipolar,Anxiety,False,aug_train_03154_1,0.5317322015762329,True
test_01018,Depression,Depression,True,train_03888,0.715156078338623,False
test_01019,Depression,Anxiety,False,aug_train_02236_0,0.7487980127334595,True
test_01020,Anxiety,Anxiety,True,aug_train_03428_0,0.7116402387619019,True
